station_id,station_group_id,name_ru,name_en,line_id,line_name_ru,line_name_en,starts_with_vowel,starts_with_consonant,ends_with_vowel,ends_with_consonant,starts_and_ends_same_letter,contains_soft_sign,contains_yo,contains_hyphen,contains_letter_a,contains_letter_be,contains_letter_ve,contains_letter_ge,contains_letter_de,contains_letter_e,contains_letter_yo,contains_letter_zhe,contains_letter_ze,contains_letter_i,contains_letter_short_i,contains_letter_ka,contains_letter_el,contains_letter_em,contains_letter_en,contains_letter_o,contains_letter_pe,contains_letter_er,contains_letter_es,contains_letter_te,contains_letter_u,contains_letter_ef,contains_letter_ha,contains_letter_tse,contains_letter_che,contains_letter_sha,contains_letter_shcha,contains_letter_y,contains_letter_soft_sign,contains_letter_e_reverse,contains_letter_yu,contains_letter_ya,word_count_1,word_count_2,word_count_3,contains_name,contains_street,contains_avenue,contains_boulevard,contains_square,contains_park,line_1_sokolnicheskaya,line_2_zamoskvoretskaya,line_3_arbatsko_pokrovskaya,line_4_filyovskaya,line_5_koltsevaya,line_6_kaluzhsko_rizhskaya,line_7_tagansko_krasnopresnenskaya,line_8_kalininskaya_solntsevskaya,line_9_serpukhovsko_timiryazevskaya,line_10_lyublinsko_dmitrovskaya,line_11_bolshaya_koltsevaya,line_12_butovskaya,line_13_monorail,line_14_moscow_central_circle,line_15_nekrasovskaya,line_16_troitskaya,is_transfer_station,is_non_transfer_station,same_name_station_group,single_line_station_group,has_mcc_transfer,has_koltsevaya_transfer,has_big_circle_line_transfer,opened_before_1950,opened_1950s,opened_1960s,opened_1970s,opened_1980s,opened_1990s,opened_2000s,opened_2010s,opened_2020s,opened_soviet_era,opened_post_soviet,opened_21st_century,opened_after_2010,opened_after_2020,shallow_station,surface_or_ground_level_station,station_type_column_double_span,station_type_column_triple_span,station_type_column_triple_vault,station_type_elevated,station_type_elevated_open,station_type_pylon_triple_vault,station_type_single_vault_shallow,station_type_surface,station_type_surface_open,has_fossils
seligerskaya__line_10,seligerskaya,Селигерская,Seligerskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
verkhnie_likhobory__line_10,verkhnie_likhobory,Верхние Лихоборы,Verkhnie Likhobory,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
okruzhnaya__line_10,okruzhnaya,Окружная,Okruzhnaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
petrovsko_razumovskaya__line_10,petrovsko_razumovskaya,Петровско-Разумовская,Petrovsko-Razumovskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
fonvizinskaya__line_10,fonvizinskaya,Фонвизинская,Fonvizinskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
butyrskaya__line_10,butyrskaya,Бутырская,Butyrskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
maryina_roshcha__line_10,maryina_roshcha,Марьина Роща,Maryina Roshcha,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
dostoyevskaya__line_10,dostoyevskaya,Достоевская,Dostoyevskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
trubnaya__line_10,trubnaya,Трубная,Trubnaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
sretensky_bulvar__line_10,sretensky_bulvar,Сретенский бульвар,Sretensky Bulvar,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
chkalovskaya__line_10,chkalovskaya,Чкаловская,Chkalovskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
rimskaya__line_10,rimskaya,Римская,Rimskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
krestyanskaya_zastava__line_10,krestyanskaya_zastava,Крестьянская застава,Krestyanskaya Zastava,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
dubrovka__line_10,dubrovka,Дубровка,Dubrovka,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
kozhukhovskaya__line_10,kozhukhovskaya,Кожуховская,Kozhukhovskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
pechatniki__line_10,pechatniki,Печатники,Pechatniki,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
volzhskaya__line_10,volzhskaya,Волжская,Volzhskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
lyublino__line_10,lyublino,Люблино,Lyublino,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
bratislavskaya__line_10,bratislavskaya,Братиславская,Bratislavskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
maryino__line_10,maryino,Марьино,Maryino,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
borisovo__line_10,borisovo,Борисово,Borisovo,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
shipilovskaya__line_10,shipilovskaya,Шипиловская,Shipilovskaya,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
zyablikovo__line_10,zyablikovo,Зябликово,Zyablikovo,10,Люблинско-Дмитровская,Lyublinsko-Dmitrovskaya,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
maryina_roshcha__line_11,maryina_roshcha,Марьина Роща,Maryina Roshcha,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
rizhskaya__line_11,rizhskaya,Рижская,Rizhskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
sokolniki__line_11,sokolniki,Сокольники,Sokolniki,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
elektrozavodskaya__line_11,elektrozavodskaya,Электрозаводская,Elektrozavodskaya,11,Большая кольцевая,Bolshaya Koltsevaya,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
lefortovo__line_11,lefortovo,Лефортово,Lefortovo,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
aviamotornaya__line_11,aviamotornaya,Авиамоторная,Aviamotornaya,11,Большая кольцевая,Bolshaya Koltsevaya,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
nizhegorodskaya__line_11,nizhegorodskaya,Нижегородская,Nizhegorodskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
tekstilshchiki__line_11,tekstilshchiki,Текстильщики,Tekstilshchiki,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
pechatniki__line_11,pechatniki,Печатники,Pechatniki,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
nagatinsky_zaton__line_11,nagatinsky_zaton,Нагатинский затон,Nagatinsky Zaton,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
klenovy_bulvar__line_11,klenovy_bulvar,Кленовый бульвар,Klenovy Bulvar,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
kashirskaya__line_11,kashirskaya,Каширская,Kashirskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
varshavskaya__line_11,varshavskaya,Варшавская,Varshavskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
kakhovskaya__line_11,kakhovskaya,Каховская,Kakhovskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
zyuzino__line_11,zyuzino,Зюзино,Zyuzino,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
vorontsovskaya__line_11,vorontsovskaya,Воронцовская,Vorontsovskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
novatorskaya__line_11,novatorskaya,Новаторская,Novatorskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
prospekt_vernadskogo__line_11,prospekt_vernadskogo,Проспект Вернадского,Prospekt Vernadskogo,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
michurinsky_prospekt__line_11,michurinsky_prospekt,Мичуринский проспект,Michurinsky Prospekt,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
aminyevskaya__line_11,aminyevskaya,Аминьевская,Aminyevskaya,11,Большая кольцевая,Bolshaya Koltsevaya,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
davydkovo__line_11,davydkovo,Давыдково,Davydkovo,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
kuntsevskaya__line_11,kuntsevskaya,Кунцевская,Kuntsevskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
terekhovo__line_11,terekhovo,Терехово,Terekhovo,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
mnyovniki__line_11,mnyovniki,Мнёвники,Mnyovniki,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
narodnoye_opolcheniye__line_11,narodnoye_opolcheniye,Народное Ополчение,Narodnoye Opolcheniye,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
khoroshyovskaya__line_11,khoroshyovskaya,Хорошёвская,Khoroshyovskaya,11,Большая кольцевая,Bolshaya Koltsevaya,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
